id,date,zipcode,lat,long,bedrooms,bathrooms,sqft_living,sqft_above,sqft_basement,sqft_lot,floors,waterfront,condition,yr_built,yr_renovated,price
2618300080,20140502T000000,98042,47.4225,-122.153,3,1.5,1200,1200,0,9720,1,0,4,1965,0,242500
7785000010,20141204T000000,98040,47.5763,-122.219,5,2.25,2020,1010,1010,8400,1,0,4,1963,0,750000
4307330050,20140721T000000,98056,47.4792,-122.181,5,3.5,3390,3390,0,7950,2,0,3,2003,0,439900
2867100005,20150407T000000,98119,47.6442,-122.369,2,1,1700,1460,240,3040,1.5,0,3,1914,0,710000
3880900010,20140604T000000,98119,47.6285,-122.361,5,3.25,3410,2760,650,9088,2,0,3,1912,0,2400000
5255710010,20141215T000000,98011,47.7726,-122.197,3,1.75,2030,1630,400,13700,1,0,3,1976,0,435000
3213200314,20141226T000000,98115,47.6723,-122.263,4,2.75,2860,1560,1300,6867,1,0,5,1946,0,874000
9834200950,20140616T000000,98144,47.572,-122.289,4,1.75,1690,870,820,4080,1,0,4,1984,0,385000
3806000005,20141030T000000,98055,47.4836,-122.214,2,1,760,760,0,4746,1,0,3,1930,0,110000
6204400170,20140620T000000,98011,47.7357,-122.197,3,1.75,1780,1210,570,8085,1,0,3,1976,0,477000
2491200675,20140912T000000,98126,47.5222,-122.379,3,2,1550,1550,0,6394,1.5,0,5,1918,0,5e+05
98020480,20140828T000000,98075,47.581,-121.971,4,2.5,4090,4090,0,11225,2,0,3,2005,0,885000
8068000585,20140827T000000,98178,47.5071,-122.265,2,1,880,880,0,5600,1,0,5,1955,0,235000
4345000170,20150504T000000,98030,47.365,-122.184,3,2.75,1320,880,440,15236,1,0,3,1995,0,210000
3101500010,20150420T000000,98144,47.5728,-122.312,2,1,950,950,0,4000,1,0,3,1910,0,320000
3291800660,20150313T000000,98056,47.4892,-122.181,3,1.75,1390,1390,0,7904,1,0,3,1985,0,406000
3541600235,20141028T000000,98166,47.4781,-122.357,3,1.75,1900,1220,680,10225,1,0,4,1963,0,350000
2923039217,20140610T000000,98070,47.4491,-122.453,2,0.75,1392,1392,0,43710,1.5,0,4,1978,0,350000
7852010290,20140710T000000,98065,47.535,-121.867,4,2.5,3340,3340,0,8930,2,0,3,1999,0,720000
7695450010,20140522T000000,98198,47.3566,-122.32,4,2.75,2750,1720,1030,14982,1,0,3,1981,0,604700
3424069145,20140925T000000,98027,47.5271,-122.036,3,1,1400,1400,0,5662,1.5,0,5,1920,0,343000
3578400500,20141209T000000,98074,47.6212,-122.043,3,2.25,2220,1280,940,15757,1,0,3,1982,0,558000
4365200895,20150417T000000,98126,47.5216,-122.374,4,1,1210,1210,0,7740,1.5,0,3,1922,0,364000
4027700321,20141028T000000,98155,47.7759,-122.272,3,1.75,2390,1290,1100,11242,1,0,3,1959,0,420000
7923600250,20150515T000000,98007,47.5951,-122.144,5,2,1870,1870,0,7344,1.5,0,3,1960,0,450000
8122100290,20140813T000000,98126,47.5375,-122.374,2,1.5,940,810,130,5000,1,0,4,1925,0,392000
7224000980,20140610T000000,98055,47.4904,-122.203,4,1,1120,860,260,2685,1,0,3,1939,0,1e+05
9521100280,20140612T000000,98103,47.6619,-122.352,3,2.5,1250,1250,0,1103,3,0,3,2005,0,480000
7875400050,20140827T000000,98003,47.3217,-122.318,3,1.5,1060,1060,0,9225,1,0,4,1955,0,212000
6204420290,20141203T000000,98011,47.7372,-122.2,5,2.5,2410,1600,810,8960,1,0,5,1978,0,560000
1041440050,20150428T000000,98092,47.3259,-122.167,5,2.75,2844,2844,0,3990,2,0,3,2013,0,359950
1626069178,20140910T000000,98077,47.7409,-122.052,4,2.5,2200,1330,870,110642,1,0,5,1979,0,535000
3342101937,20150410T000000,98056,47.5201,-122.204,5,4,3460,2830,630,5400,2,0,3,2012,0,980000
9178601630,20141113T000000,98103,47.6541,-122.329,2,1,1580,1580,0,2199,2,0,3,1921,1995,720000
5273200080,20140929T000000,98115,47.6796,-122.279,2,1,1520,920,600,5400,1,0,3,1951,0,619950
7701930010,20140530T000000,98058,47.448,-122.088,3,2.5,2260,2260,0,19821,2,0,3,1994,0,489000
6820100010,20140616T000000,98115,47.6833,-122.312,4,2,1800,1000,800,2970,1,0,4,1923,0,415000
3066400130,20150415T000000,98074,47.6304,-122.051,4,2.5,2650,2650,0,11108,2,0,3,1987,0,672500
339600010,20141017T000000,98052,47.6834,-122.097,3,1,1000,1000,0,4171,1,0,3,1985,0,352500
3391900130,20140903T000000,98003,47.3282,-122.332,4,2,2300,1150,1150,8400,1,0,4,1962,0,258750
7283900010,20150223T000000,98133,47.7637,-122.351,3,1,1080,1080,0,7000,1,0,4,1916,0,350000
1113000430,20140729T000000,98198,47.363,-122.308,3,1,902,902,0,10464,1,0,3,1965,0,152000
5101405276,20140609T000000,98115,47.6997,-122.305,2,1,730,730,0,7528,1,0,3,1946,0,378500
7796100050,20140730T000000,98033,47.6634,-122.172,4,1.75,2600,2600,0,41041,1.5,0,4,1965,0,1017000
2207200675,20140502T000000,98007,47.6022,-122.134,3,1.5,1570,1570,0,6700,1,0,4,1956,0,419000
3622910190,20140521T000000,98040,47.5528,-122.229,5,3,2876,1970,906,13927,1,0,4,1973,0,895000
9346930250,20140926T000000,98006,47.5617,-122.13,4,2.25,2290,1780,510,9546,1,0,4,1976,0,668500
3886000010,20140821T000000,98033,47.6874,-122.165,2,2.5,1470,1470,0,2533,2,0,3,2005,0,487000
6326000130,20141202T000000,98146,47.4979,-122.371,3,3.5,2620,1970,650,10137,2,0,3,1992,0,538000
686900010,20140528T000000,98004,47.6348,-122.196,5,1.5,2680,1450,1230,28014,1,0,4,1963,0,898000
1310000130,20140924T000000,98003,47.3391,-122.309,4,2,2020,2020,0,7767,1,0,3,1995,0,315000
139000185,20150428T000000,98116,47.5865,-122.397,3,2.5,2100,2100,0,4440,2,0,3,1945,0,8e+05
4039000050,20140714T000000,98008,47.6183,-122.113,3,1.75,1510,1510,0,8250,1,0,4,1962,0,516130
9253900417,20150128T000000,98008,47.5894,-122.111,3,2.5,2850,1790,1060,19593,1.5,1,3,1978,0,1600000
4128500380,20150427T000000,98006,47.5588,-122.124,4,2.5,4280,3400,880,12796,2,0,3,1999,0,1200000
8159300050,20150312T000000,98198,47.4005,-122.311,4,2.5,3238,1678,1560,9112,1,0,4,1979,0,355425
1338600185,20140624T000000,98112,47.6313,-122.303,3,2.5,2740,2740,0,5925,2,0,3,1913,1992,1157400
7625703900,20140926T000000,98136,47.5434,-122.395,4,2.5,2020,2020,0,9600,2,0,4,1954,0,689000
2767700022,20150113T000000,98107,47.67,-122.389,3,3.25,1520,1520,0,1500,3,0,3,2000,0,5e+05
3914000095,20140718T000000,98001,47.3117,-122.254,5,2.5,3860,2300,1560,42733,1,0,4,1955,0,430000
7334501410,20141121T000000,98045,47.4629,-121.743,4,2.25,1600,1080,520,15312,1,0,4,1979,0,299500
2597710050,20140624T000000,98058,47.4289,-122.164,4,2.5,2090,2090,0,5289,2,0,3,1989,0,349950
7933250050,20141028T000000,98004,47.6349,-122.204,5,3.25,4020,3120,900,4500,2,0,3,2010,0,1419000
2600140500,20141216T000000,98006,47.5465,-122.155,4,2.25,2910,2910,0,10189,2,0,3,1988,0,998000
3876810170,20150505T000000,98072,47.7423,-122.173,3,1,900,900,0,9600,1,0,4,1970,0,329000
3740000010,20141009T000000,98033,47.6875,-122.202,3,1.75,1720,1720,0,5956,2,0,3,1981,0,575000
6895300050,20141002T000000,98133,47.7515,-122.353,5,2.25,3030,2600,430,9430,2,0,4,1961,0,529900
6645900010,20141120T000000,98004,47.6367,-122.206,4,2.5,3030,2380,650,10189,1,0,3,2003,0,1470000
9413600380,20140801T000000,98033,47.6531,-122.196,4,1.75,2190,1450,740,9400,1,0,4,1962,0,725000
2115720500,20141023T000000,98023,47.3196,-122.395,3,2.5,1680,1680,0,5000,2,0,3,1987,0,286000
2202500255,20150305T000000,98006,47.5731,-122.135,3,2,1210,1210,0,9926,1,0,4,1954,2015,335000
2207100255,20140515T000000,98007,47.5987,-122.146,3,1.5,1120,1120,0,7000,1,0,3,1955,0,395300
8035350010,20140715T000000,98019,47.7439,-121.977,4,2.75,3180,3020,160,13348,2,0,3,2004,0,510000
1555300010,20150206T000000,98032,47.3791,-122.289,3,1,920,920,0,7500,1,0,4,1970,0,203000
6135300010,20141204T000000,98155,47.7712,-122.323,2,1,700,700,0,8301,1,0,3,1953,0,248000
1321730470,20150127T000000,98023,47.2906,-122.349,3,2.25,2540,2540,0,7216,2,0,3,1991,0,265000
4083306345,20150504T000000,98103,47.6497,-122.336,4,1.5,2100,2100,0,4560,1.5,0,4,1912,0,1e+06
1453602360,20150406T000000,98125,47.7213,-122.29,3,1,1540,1540,0,24500,1.5,0,3,1949,0,1e+06
2025600280,20150406T000000,98010,47.3287,-122.011,3,2,1420,1420,0,9828,1,0,4,1990,0,241400
1423800380,20150312T000000,98058,47.4546,-122.182,4,1.75,1450,1450,0,10074,1,0,4,1966,0,309950
2113701100,20140826T000000,98106,47.5291,-122.351,3,1.75,1550,830,720,4057,1,0,3,1945,0,294010
3578401060,20141216T000000,98074,47.6233,-122.046,3,2.25,1920,1920,0,9672,2,0,4,1984,0,345000
3578401060,20150504T000000,98074,47.6233,-122.046,3,2.25,1920,1920,0,9672,2,0,4,1984,0,625000
7691800020,20140709T000000,98075,47.5962,-122.039,4,2.5,2510,2510,0,4543,2,0,3,2002,0,660000
8682230950,20150317T000000,98053,47.7094,-122.031,2,2,1660,1660,0,4500,1,0,3,2003,0,559000
7202360010,20140707T000000,98053,47.6784,-122.026,4,3.25,3990,3990,0,9786,2,0,3,2004,0,866000
2125049120,20140505T000000,98112,47.639,-122.31,3,2,2350,1810,540,5700,1.5,0,4,1939,0,770000
5540000010,20140815T000000,98030,47.3786,-122.219,3,1.5,1350,1350,0,7827,1,0,4,1968,0,259950
1552800010,20150311T000000,98030,47.3807,-122.222,5,2.75,2980,1710,1270,9838,1,0,3,1968,0,352000
1118002000,20140624T000000,98112,47.6312,-122.291,5,4.75,6390,4560,1830,13180,2,0,3,1940,0,2466350
8564600080,20141106T000000,98034,47.7239,-122.227,3,2,1590,1590,0,10229,1,0,3,1966,0,395000
1446800660,20150316T000000,98168,47.4888,-122.332,4,1.75,1400,1400,0,6650,1.5,0,4,1942,0,276500
2624079022,20141020T000000,98024,47.5342,-121.883,3,2.25,1880,1880,0,100623,1.5,0,3,1987,2007,530000
5051800130,20140724T000000,98008,47.5902,-122.13,4,3.25,3500,3500,0,10260,2,0,3,1987,0,798000
7940700190,20140813T000000,98034,47.714,-122.205,2,2,1370,1370,0,5756,1,0,3,1986,0,380000
5422810010,20140819T000000,98022,47.1895,-122.015,4,2.5,2810,2810,0,10433,2,0,3,2001,0,350000
3529200190,20140514T000000,98031,47.3972,-122.182,3,2.5,2220,2220,0,6049,2,0,4,1990,0,325000
8944320280,20150402T000000,98042,47.3885,-122.154,3,2.5,2110,2110,0,4549,2,0,4,1989,0,336000
3222069153,20141024T000000,98042,47.3438,-122.073,3,2.25,1720,1440,280,17235,1,0,4,1974,0,286900
7211300050,20140930T000000,98052,47.6946,-122.12,5,2.25,1780,1330,450,7245,1,0,4,1976,0,472000
1545806980,20140630T000000,98038,47.3617,-122.046,3,1.75,1410,1410,0,8100,2,0,3,1985,0,263000
9297300255,20140716T000000,98126,47.5696,-122.375,3,3,2110,1110,1000,4000,1,0,4,1965,0,565000
4139400280,20141008T000000,98006,47.5597,-122.113,3,2.5,2700,2700,0,8444,2,0,3,1992,0,765000
9201300020,20140811T000000,98075,47.5789,-122.076,3,2.25,2610,2610,0,9409,1,1,4,1963,0,1517000
8663280080,20141223T000000,98034,47.7103,-122.199,3,2,1660,830,830,8174,1,0,3,1981,0,405000
98000980,20150427T000000,98075,47.5859,-121.968,4,3.5,4570,4570,0,16219,2,0,3,2002,0,1098000
1796100010,20140911T000000,98092,47.308,-122.087,3,3,3760,2640,1120,188760,1,0,4,1979,0,555000
2781280290,20150427T000000,98055,47.4491,-122.188,3,2.5,1610,1610,0,3516,2,0,3,2006,0,305000
1448800010,20140901T000000,98198,47.391,-122.316,3,2.25,1740,1390,350,9370,1,0,3,1992,0,289950
1526079026,20140813T000000,98019,47.7309,-121.905,5,3.5,3530,2380,1150,218472,2,0,3,1999,0,487500
1788800630,20141029T000000,98023,47.3281,-122.343,3,1,840,840,0,12091,1,0,3,1959,0,96500
1788800630,20150225T000000,98023,47.3281,-122.343,3,1,840,840,0,12091,1,0,3,1959,0,185000
8864000250,20140827T000000,98168,47.4819,-122.289,4,1,1470,1470,0,6061,1.5,0,3,1945,0,150550
7972600670,20140624T000000,98106,47.5308,-122.348,4,2,2470,1970,500,5080,1.5,0,3,1948,1988,339000
4077800094,20150202T000000,98125,47.7065,-122.279,4,1.75,2220,1280,940,7230,1,0,3,1950,0,675000
9834200440,20140624T000000,98144,47.5747,-122.287,3,1.75,1720,960,760,4080,1,0,4,1924,0,615000
1245002125,20140604T000000,98033,47.6861,-122.198,4,2.5,2700,2700,0,9320,2,0,4,1994,0,837500
5634500170,20140819T000000,98028,47.7494,-122.237,2,1,950,950,0,11835,1,0,3,1932,0,250000
1954400500,20140625T000000,98074,47.6169,-122.045,3,2.5,1790,1790,0,8144,2,0,3,1989,0,583000
9528102771,20140904T000000,98115,47.6776,-122.318,3,2.5,1610,1610,0,1728,3,0,3,2000,0,499000
2895600095,20140716T000000,98146,47.5103,-122.382,3,2.5,2290,2290,0,6328,2,0,3,2001,0,550000
2921079027,20140924T000000,98022,47.281,-121.933,4,2.5,2170,2170,0,204296,1,0,4,1980,0,4e+05
524059323,20150219T000000,98004,47.5983,-122.2,3,2.5,2100,2100,0,4097,2,0,3,2008,0,990400
824069173,20140821T000000,98075,47.587,-122.068,3,2.5,2320,2320,0,52272,1.5,0,3,1974,0,6e+05
2678100005,20150212T000000,98155,47.763,-122.291,2,1,1120,1120,0,6236,1,0,4,1954,0,325000
2025700080,20140710T000000,98038,47.3487,-122.036,3,2.5,1530,1530,0,6000,2,0,4,1991,0,265000
6613000585,20150108T000000,98105,47.6605,-122.27,3,2.5,3490,1770,1720,9362,1,0,5,1960,0,1620500
2597000006,20150309T000000,98155,47.7652,-122.274,3,1.5,1180,1180,0,8353,1,0,3,1960,0,347500
1923300170,20150109T000000,98103,47.6864,-122.352,5,2,2050,1470,580,3000,1.5,0,3,1912,1984,629000
1224049005,20140708T000000,98040,47.5835,-122.227,2,2,2360,2360,0,11340,1.5,0,3,1997,0,1087500
4123840050,20140630T000000,98038,47.3736,-122.045,4,2.5,2570,2570,0,7859,2,0,3,1992,0,397500
1937300280,20141030T000000,98144,47.5949,-122.307,2,1,1270,1270,0,3700,1.5,0,3,1909,0,404500
9183703376,20140513T000000,98030,47.3719,-122.215,3,1.5,1250,1250,0,7500,1,0,3,1967,0,225000
9542801310,20150513T000000,98023,47.2988,-122.374,3,2.25,2510,1610,900,9900,1,0,3,1978,0,267000
2771104830,20140611T000000,98119,47.6418,-122.372,4,3.75,2690,2120,570,4000,2,0,4,1909,1989,8e+05
7967650010,20150210T000000,98001,47.3504,-122.284,4,2.5,2900,2900,0,6918,2,0,3,2001,0,339000
6744701310,20150415T000000,98155,47.7404,-122.284,4,2.5,3830,2370,1460,11972,1,1,3,1981,0,1850000
3131201310,20140930T000000,98105,47.6605,-122.324,5,1,1280,1280,0,3876,1.5,0,3,1923,0,525000
3630180500,20141006T000000,98027,47.5396,-121.997,5,3.5,4350,3520,830,6218,2,0,3,2007,0,1150000
7624700050,20141223T000000,98136,47.5571,-122.385,1,1,1370,1370,0,6250,1.5,0,4,1921,0,565000
3274800460,20140520T000000,98144,47.5942,-122.298,2,2.25,1230,960,270,1280,2,0,3,2012,0,387000
1939000010,20140619T000000,98053,47.6685,-122.044,4,2.5,2440,2440,0,34290,2,0,3,1987,0,720000
4139490190,20140711T000000,98006,47.5518,-122.107,4,3.5,4410,3420,990,12426,2,0,3,1996,0,1500000
6381500170,20140826T000000,98125,47.7332,-122.305,2,1,910,910,0,7617,1,0,3,1936,0,235000
6381500170,20150116T000000,98125,47.7332,-122.305,2,1,910,910,0,7617,1,0,3,1936,0,365000
1954420170,20140521T000000,98074,47.6191,-122.043,3,2.5,2150,2150,0,7484,2,0,3,1988,0,368250
1954420170,20141113T000000,98074,47.6191,-122.043,3,2.5,2150,2150,0,7484,2,0,3,1988,0,580000
623059016,20140717T000000,98178,47.5033,-122.225,4,3.25,3190,2610,580,11774,2,1,3,1956,1991,1100000
6181400470,20150127T000000,98001,47.3041,-122.28,4,2.5,2130,2130,0,4496,2,0,3,2004,0,215000
3904920980,20140909T000000,98029,47.5672,-122.011,4,2.5,2740,2740,0,9959,2,0,3,1989,0,648000
7215730430,20140903T000000,98075,47.5959,-122.018,4,3,3150,3150,0,9318,2,0,3,2001,0,705000
475000190,20150109T000000,98107,47.6685,-122.365,3,2.25,1450,1180,270,1540,2,0,3,2005,0,465000
2877100235,20141222T000000,98103,47.6762,-122.356,5,2,2400,1900,500,3500,1.5,0,3,1911,0,650000
7893202340,20140721T000000,98198,47.4182,-122.332,4,2.25,2280,1140,1140,7500,1,0,4,1963,0,335000
9238430190,20150428T000000,98072,47.7713,-122.122,4,2,2310,2310,0,31850,1.5,0,4,1984,0,640000
1939120050,20150303T000000,98074,47.6262,-122.03,4,2.5,2460,2460,0,8029,2,0,3,1989,0,638250
9197800010,20141017T000000,98040,47.5331,-122.217,4,3.5,4200,3640,560,14353,2,0,3,1996,0,1460000
5248800250,20150427T000000,98108,47.5533,-122.307,4,2,1620,1620,0,4600,2,0,3,1909,0,375000
4457300630,20140716T000000,98040,47.5685,-122.217,4,1.75,2170,2170,0,9525,1,0,3,1960,0,842000
2228900161,20141008T000000,98133,47.7707,-122.35,3,2.25,2880,1710,1170,7200,1,0,3,1970,0,499950
6817850050,20150217T000000,98074,47.6398,-122.05,4,2.5,3280,3280,0,25211,2,0,3,1985,0,810000
1775800280,20150226T000000,98072,47.741,-122.095,5,2,2900,2900,0,11970,2,0,4,1969,0,310000
263000050,20141031T000000,98103,47.6994,-122.349,3,2.5,2160,1540,620,8809,1,0,3,2014,0,730000
1870400470,20141113T000000,98115,47.6738,-122.292,4,1.75,2250,1420,830,4750,1.5,0,4,1924,0,637800
7839300185,20150206T000000,98055,47.477,-122.209,3,1,1340,1340,0,4800,1.5,0,4,1903,0,225000
2426039130,20140610T000000,98177,47.7248,-122.359,4,1,1390,1390,0,10800,1.5,0,4,1941,0,417500
2938200170,20150320T000000,98022,47.2015,-122.003,4,2,1600,1600,0,10160,1,0,4,1972,0,265000
1954440050,20140725T000000,98074,47.62,-122.043,4,2.5,2050,2050,0,8683,2,0,3,1987,0,550000
2224079001,20150126T000000,98024,47.5547,-121.892,3,2,2570,2570,0,159865,1,0,5,1968,0,625700
200520080,20140801T000000,98011,47.7383,-122.22,3,2.5,2660,2660,0,10637,2,0,3,1991,0,595000
2195900010,20140714T000000,98059,47.4766,-122.153,3,1.5,1540,1540,0,13475,1,0,4,1972,0,270000
5707500050,20140718T000000,98112,47.6188,-122.308,5,3,2640,2140,500,3200,2,0,4,1906,0,739375
8929000130,20140708T000000,98029,47.5522,-121.999,2,1.75,1210,1210,0,1032,2,0,3,2014,0,357562
2944000170,20140611T000000,98052,47.7203,-122.128,4,2.5,3760,3760,0,29224,2,0,3,1987,0,1010000
8682262330,20140930T000000,98053,47.7171,-122.033,2,1.75,1350,1350,0,4286,1,0,3,2004,0,455000
4167800130,20150501T000000,98023,47.3257,-122.365,5,2.25,2600,1810,790,9600,1,0,4,1969,0,310000
1624079088,20140811T000000,98024,47.5621,-121.924,3,2.75,3900,3460,440,111514,2,0,3,1967,2008,415000
7370600050,20140819T000000,98177,47.7212,-122.364,2,1,1340,1340,0,8100,1,0,3,1950,0,452000
2025059134,20150113T000000,98004,47.6363,-122.202,3,2,1760,1760,0,16928,1,0,3,1953,0,810000
7522500020,20140527T000000,98117,47.6862,-122.395,3,2,1840,1010,830,4750,1,0,5,1951,0,730001
1125069134,20150430T000000,98053,47.6627,-122.003,3,2.25,2980,2230,750,86636,1,0,3,1989,0,825000
8032700010,20140716T000000,98103,47.6532,-122.34,3,2.5,1730,1730,0,3000,2,0,3,1996,0,665000
2473370050,20140604T000000,98058,47.4507,-122.139,4,1.75,1650,1650,0,7800,1,0,3,1968,0,327500
3276930050,20140728T000000,98075,47.5855,-121.987,3,2.5,3370,3370,0,36218,2,0,4,1988,0,699950
3211230080,20140728T000000,98092,47.3139,-122.116,3,2.5,2200,2200,0,34680,2,0,3,1985,0,424000
7519000471,20140625T000000,98117,47.6846,-122.361,4,2.5,2180,1420,760,3375,1.5,0,4,1926,0,657000
8563000130,20140717T000000,98008,47.6208,-122.106,3,1.75,1490,1210,280,10844,1,0,3,1974,0,445000
2770604103,20140731T000000,98119,47.642,-122.374,3,2.5,1530,1050,480,762,2,0,3,2007,0,450000
3581000020,20140926T000000,98034,47.7276,-122.241,3,1,1180,1180,0,7455,1,0,4,1964,0,350000
9432750190,20141112T000000,98059,47.4835,-122.136,4,2.5,2080,2080,0,17532,2,0,3,1996,0,460000
1622059088,20140626T000000,98031,47.3931,-122.183,4,2.5,3200,1610,1590,22651,1,0,5,1970,0,385000
5559900080,20141104T000000,98023,47.3214,-122.347,4,2.25,1880,1880,0,6160,2,0,3,1993,0,272000
7202260780,20150120T000000,98053,47.6903,-122.042,3,2.5,2510,2510,0,5544,2,0,3,2001,0,535000
8651410950,20150430T000000,98042,47.3688,-122.08,2,1,1060,1060,0,5200,1,0,3,1969,0,216500
7843500080,20150225T000000,98042,47.3406,-122.057,3,2.5,2130,2130,0,12245,2,0,3,1989,0,325000
3205400290,20150406T000000,98034,47.7229,-122.18,3,1.75,1320,1320,0,7280,1,0,3,1968,0,420200
7129300420,20141202T000000,98178,47.5111,-122.256,3,1.75,1040,1040,0,5650,1,0,5,1951,0,258000
263000280,20141202T000000,98103,47.6985,-122.348,3,2,1150,1150,0,4500,1.5,0,3,1917,1991,450000
2919200280,20141208T000000,98117,47.6893,-122.359,4,2.25,2120,1420,700,3794,2,0,4,1926,0,720168
2769602880,20141002T000000,98107,47.6746,-122.362,3,2,2130,1330,800,5000,1.5,0,5,1925,0,652000
8078440050,20140730T000000,98074,47.6314,-122.03,4,2.5,2340,2340,0,8248,2,0,3,1989,0,569500
1922069071,20150424T000000,98042,47.3787,-122.091,4,1.75,2250,2250,0,292288,1,0,4,1963,0,411000
7518502945,20140519T000000,98117,47.6831,-122.381,3,1.75,1890,1290,600,3825,1,0,3,1974,0,524950
7568700480,20150323T000000,98155,47.7369,-122.321,2,1,1140,760,380,10152,1,0,3,1942,0,153000
9577800005,20141022T000000,98126,47.5791,-122.378,3,2.5,2780,2780,0,5467,2,0,3,2000,0,775000
7436050170,20150112T000000,98030,47.3677,-122.173,4,2.5,2390,2390,0,6111,2,0,3,1997,0,338500
7200001259,20150501T000000,98052,47.6809,-122.113,3,1.75,2390,1500,890,9000,1,0,3,1975,0,570000
4127000095,20141029T000000,98038,47.372,-122.036,3,2,2680,1880,800,8429,1,0,4,1950,1991,653000
1934800086,20141120T000000,98122,47.604,-122.307,2,2.5,1560,1080,480,1222,2,0,3,2008,0,435000
3361401025,20141126T000000,98168,47.4997,-122.317,2,1,1130,1130,0,8160,1,0,4,1952,0,207000
7430500415,20140725T000000,98008,47.619,-122.096,2,1,1120,1120,0,7500,1,0,4,1971,0,540000
1622049182,20140625T000000,98198,47.3978,-122.313,4,2.25,2050,1770,280,9583,2,0,3,1965,0,386000
7749500250,20140827T000000,98092,47.2961,-122.188,5,2.25,2600,2600,0,8075,1.5,0,4,1969,0,265000
1773101159,20150107T000000,98106,47.5549,-122.363,3,2.25,1050,740,310,572,2,0,3,2006,0,250000
9829200250,20150105T000000,98122,47.6055,-122.285,3,2,2600,1930,670,6600,2,0,3,1970,2014,1697000
3303860130,20141203T000000,98038,47.3686,-122.058,4,2.5,2811,2811,0,7251,2,0,3,2009,0,455000
9359100500,20140527T000000,98040,47.581,-122.246,4,3.25,4060,4060,0,13000,2,0,3,2000,0,1795000
1250203860,20141030T000000,98144,47.5886,-122.288,3,2,2260,1130,1130,7200,1,0,3,1941,0,759000
2386000170,20150326T000000,98053,47.6392,-121.988,4,2.75,4430,4430,0,74358,2,0,3,1990,0,970000
5702500050,20141104T000000,98045,47.5316,-121.749,1,0,600,600,0,24501,1,0,2,1950,0,280000
2600000050,20140827T000000,98006,47.5534,-122.16,3,2.25,2430,1430,1000,8327,1,0,4,1978,0,690000
7856640170,20140708T000000,98006,47.5706,-122.152,3,2.5,3420,1750,1670,25150,1,0,4,1987,0,789900
5540800130,20150318T000000,98103,47.6947,-122.346,2,1,1180,1180,0,5100,1.5,0,3,1926,0,447500
7955060010,20140613T000000,98034,47.7328,-122.2,4,2.25,2010,1220,790,7575,1,0,3,1974,0,440000
7760400470,20150414T000000,98042,47.3718,-122.073,3,2,1230,1230,0,7789,1,0,3,1994,0,278000
9551202130,20140714T000000,98103,47.6729,-122.334,5,2.5,2750,1750,1000,6000,1.5,0,3,1904,1994,980000
4345000050,20140630T000000,98030,47.3652,-122.183,3,2.75,1300,860,440,14197,1,0,3,1996,0,245000
7334501440,20141021T000000,98045,47.4629,-121.744,3,1.5,1150,1150,0,11475,1,0,3,1971,0,287000
1523069215,20140603T000000,98027,47.4853,-122.034,3,1.75,2220,1110,1110,132858,1,0,3,1988,0,435000
5525400430,20140715T000000,98059,47.5279,-122.161,3,2.5,2050,2050,0,11690,2,0,4,1989,0,585000
871001611,20140701T000000,98199,47.6539,-122.408,4,1.75,1700,1700,0,5846,1,0,3,1957,0,616000
1685200190,20150115T000000,98092,47.3187,-122.179,3,1.75,1610,1100,510,9000,1,0,4,1978,0,203000
1982200675,20150506T000000,98107,47.6624,-122.361,4,2.75,2720,1790,930,3840,2,0,3,1920,2009,860000
1201500010,20150330T000000,98033,47.6627,-122.189,4,2.5,2190,1170,1020,12690,1,0,3,1973,0,833000
1822360080,20141211T000000,98072,47.7739,-122.164,4,2.75,2730,2730,0,6856,2,0,3,2003,0,565000
4113800500,20150212T000000,98056,47.5355,-122.179,3,2.5,2490,2490,0,7589,2,0,3,1991,0,572500
4299700095,20140516T000000,98108,47.546,-122.293,4,2,1510,1510,0,4235,1,0,3,1955,0,254000
3585900500,20150402T000000,98177,47.7591,-122.376,4,4.25,4720,4720,0,21000,3,0,5,1971,0,1525000
326069026,20150121T000000,98077,47.7696,-122.021,4,3,3810,3810,0,217800,2,0,3,2003,0,9e+05
4070700290,20150226T000000,98033,47.6731,-122.199,3,2.5,1950,1950,0,3730,2,0,3,1996,0,899000
7625703800,20150424T000000,98136,47.5482,-122.392,3,2,1300,1300,0,6000,1,0,5,1943,0,560000
643400130,20150304T000000,98007,47.5966,-122.144,3,1.75,1610,1180,430,7200,1,0,3,1976,0,512500
2877103070,20150223T000000,98117,47.6786,-122.36,4,2.5,2040,1180,860,5000,1.5,0,5,1924,0,775000
421000185,20140611T000000,98056,47.4953,-122.169,2,1,700,700,0,4700,1,0,5,1953,0,2e+05
2113700825,20140731T000000,98106,47.5285,-122.354,3,1,970,720,250,4700,1,0,4,1943,0,172000
623049093,20140522T000000,98146,47.5065,-122.338,3,1,910,910,0,6000,1,0,2,1956,0,219900
4348800080,20140711T000000,98004,47.6218,-122.193,3,1,1060,1060,0,9123,1,0,3,1952,0,641200
3762900010,20140715T000000,98034,47.7078,-122.234,5,3.25,2180,2180,0,7200,2,0,4,1982,0,473000
3578401700,20140701T000000,98074,47.6212,-122.038,3,1.75,2050,1400,650,9580,1,0,3,1984,0,540000
1211000280,20150504T000000,98122,47.607,-122.297,2,1,750,750,0,4500,1,0,3,1945,0,295000
